x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010270340368151665,-0.05658075585961342,0.05927153304219246,0.028161896392703056,-0.04139898717403412,0.026167012751102448,0.032402630895376205,-0.017796704545617104,0.01472812332212925,0.03753601759672165,0.0025795316323637962,-0.008114092983305454,0.04836918041110039,0.020164966583251953,-0.013765496201813221,0.011761047877371311,-0.002120619174093008,-0.01792031340301037,0.01568383350968361,0.014785857871174812,-0.01860632747411728,0.030968014150857925,0.02446780912578106,-0.0029906067065894604,0.045433059334754944,0.022869085893034935,0.009273815900087357,0.0005905822035856545,-0.0011055221548303962,-0.004370400216430426,0.007257831282913685,0.01739710196852684,-0.0053017158061265945,0.024607786908745766,0.020084604620933533,0.013452239334583282,0.03695073351264,0.016587121412158012,0.0321466401219368,-0.007316789589822292,0.0027054864913225174,0.010768493637442589,1.299253199249506e-05,0.010645950213074684,0.013282298110425472,0.013846330344676971,0.014059753157198429,0.02806888520717621,0.021958019584417343,0.009008582681417465,0.044628728181123734,-0.01030766312032938,-0.0017563813598826528,0.033582571893930435,-0.0017496723448857665,0.004319342784583569,0.030684394761919975,0.008944736793637276,0.008645891211926937,0.03708980232477188,0.020461156964302063,0.0035128495655953884,0.03940387815237045,-0.013954737223684788,-0.07299044728279114,0.031054886057972908,-0.030801691114902496,-0.05334218591451645,0.005465876776725054,-0.04452929645776749,-0.025887032970786095,-0.0013532519806176424,-0.05233364924788475,0.0032978812232613564,-0.016487928107380867,-0.0571599155664444,0.02197793312370777,-0.021044224500656128,-0.005633031949400902,-0.0009392157662659883,-0.015007066540420055,-0.02110677771270275,0.018389375880360603,-0.014445582404732704,-0.04214279726147652,0.028502976521849632,-0.004408545792102814,-0.057295721024274826,0.0231754332780838,0.011682698503136635,0.004062431864440441,0.0010251631028950214,-0.0012502605095505714,-0.013809358701109886,0.03008284606039524,0.003725750371813774,-0.03747181594371796,0.03348568081855774,0.01604444906115532,-0.05328350514173508,0.030901914462447166,0.02911173738539219,0.0036381310783326626,0.002278883708640933,0.00868273712694645,-0.010561292991042137,0.021072031930088997,0.012865716591477394,-0.030641842633485794,0.026928942650556564,0.021208828315138817,-0.047510478645563126,0.02214672416448593,0.02684730291366577,0.0034039767924696207,-0.005773170851171017,0.0263480506837368,-0.006109155714511871,0.008299842476844788,0.027497658506035805,-0.02008722350001335,0.017506660893559456,0.02949954755604267,-0.035501256585121155,0.01804037019610405,0.02611193247139454
0.01098327524960041,-0.06550584733486176,0.060830049216747284,0.032016411423683167,-0.04700601100921631,0.020293325185775757,0.038119833916425705,-0.02483171410858631,0.008810803294181824,0.047441013157367706,0.0009388537146151066,-0.0070557803846895695,0.0530892051756382,0.02301424741744995,-0.017280181869864464,0.017027568072080612,-0.00473960442468524,-0.024825260043144226,0.020010635256767273,0.01667342334985733,-0.025574510917067528,0.03369663655757904,0.031014680862426758,-0.010228785686194897,0.05387764796614647,0.03128586709499359,0.0024081517476588488,0.001433888915926218,-0.00027801451506093144,-0.004958563018590212,0.00819056574255228,0.020189261063933372,-0.0028063731733709574,0.03058871254324913,0.025010136887431145,0.013166560791432858,0.04651264846324921,0.026458516716957092,0.03229094296693802,-0.010582895018160343,0.003914180211722851,0.0156256090849638,0.0017125518061220646,0.013104097917675972,0.02059238962829113,0.01639886572957039,0.01728174462914467,0.036576997488737106,0.024884996935725212,0.013757736422121525,0.05414603278040886,-0.013328555040061474,-0.0005431034369394183,0.04338210076093674,-0.005097176879644394,0.006686532404273748,0.043886784464120865,0.008874291554093361,0.011498472653329372,0.04923063889145851,0.018259910866618156,0.007237834855914116,0.05027338117361069,-0.014329738914966583,-0.07565989345312119,0.04376009479165077,-0.033671166747808456,-0.055247727781534195,0.012163862586021423,-0.05118337646126747,-0.024165892973542213,-0.0004354969132691622,-0.05958123132586479,0.007085841149091721,-0.022578611969947815,-0.0658138170838356,0.02660222351551056,-0.02944059856235981,-0.008324810303747654,-0.0004117481876164675,-0.022653626278042793,-0.024336406961083412,0.021703112870454788,-0.021668829023838043,-0.04219280928373337,0.03266289830207825,-0.011848089285194874,-0.05777581036090851,0.02996087074279785,0.001984162488952279,0.003793087089434266,0.0004729183274321258,-0.003313050139695406,-0.01558762975037098,0.0302057396620512,0.0015440924325957894,-0.037581272423267365,0.03593337535858154,0.015213565900921822,-0.05620061233639717,0.032504767179489136,0.02881811372935772,0.005258392542600632,0.0016977912746369839,0.013268766924738884,-0.010130785405635834,0.022377438843250275,0.01969846338033676,-0.03258160501718521,0.027690600603818893,0.030460400506854057,-0.050973013043403625,0.02589026279747486,0.03695515915751457,0.005982689093798399,-0.006507765501737595,0.0385446771979332,-0.004323123022913933,0.009414386004209518,0.04202641174197197,-0.020366288721561432,0.017222439870238304,0.04602757468819618,-0.03585151955485344,0.019210854545235634,0.04300989210605621
0.010449542663991451,-0.06349196285009384,0.059020426124334335,0.030496615916490555,-0.04693962261080742,0.018110252916812897,0.036446552723646164,-0.02396019548177719,0.006797839887440205,0.04584342986345291,-0.0004352619871497154,-0.00811241939663887,0.05275304242968559,0.02261343225836754,-0.01875254511833191,0.016333086416125298,-0.00470755435526371,-0.026006700471043587,0.01953635923564434,0.014179116114974022,-0.026649130508303642,0.032639674842357635,0.029262222349643707,-0.009704846888780594,0.052028119564056396,0.030723828822374344,0.002561405999585986,0.0012381961569190025,-0.0005830168956890702,-0.005126515869051218,0.008183722384274006,0.01769559644162655,-0.002323038410395384,0.030799660831689835,0.02255336008965969,0.014446599408984184,0.0443434901535511,0.02343316562473774,0.034542448818683624,-0.010180414654314518,0.004708959721028805,0.016362549737095833,0.0028314217925071716,0.013396692462265491,0.022125495597720146,0.016160883009433746,0.01602773927152157,0.03906701132655144,0.02517494559288025,0.01364599633961916,0.056437812745571136,-0.012393844313919544,0.0005750542040914297,0.04521820321679115,-0.003716688137501478,0.00730528449639678,0.04588073492050171,0.010201680473983288,0.01257674302905798,0.05202443525195122,0.018355756998062134,0.008173640817403793,0.054749421775341034,-0.013635501265525818,-0.07437128573656082,0.044971439987421036,-0.033383142203092575,-0.05559658631682396,0.011541366577148438,-0.050398387014865875,-0.025748316198587418,-0.003929280675947666,-0.059449534863233566,0.005215857177972794,-0.02693871594965458,-0.06707063317298889,0.0247848778963089,-0.033838700503110886,-0.008369050920009613,-0.002214695792645216,-0.024800190702080727,-0.023341692984104156,0.020243622362613678,-0.024183502420783043,-0.04121221601963043,0.031493883579969406,-0.014342221431434155,-0.057266414165496826,0.029471009969711304,-0.0001006773381959647,0.003778574988245964,0.00010028906399384141,-0.003172283060848713,-0.014396421611309052,0.029849249869585037,0.00039486080640926957,-0.03611670807003975,0.03541707620024681,0.013588071800768375,-0.05502531677484512,0.03223511576652527,0.026367563754320145,0.005346851889044046,0.00279248901642859,0.014616906642913818,-0.008894188329577446,0.02248096652328968,0.0201554037630558,-0.030649879947304726,0.027445387095212936,0.03020435757935047,-0.0489286407828331,0.025040019303560257,0.03665737062692642,0.0061526233330369,-0.004163767676800489,0.04106344282627106,-0.00434213737025857,0.01088791061192751,0.04346895590424538,-0.01980283297598362,0.018906164914369583,0.04605712741613388,-0.03450394049286842,0.020250583067536354,0.04453783109784126
0.012545524165034294,-0.06083795055747032,0.06297434866428375,0.0321793407201767,-0.04472607001662254,0.01977752335369587,0.037155311554670334,-0.021951958537101746,0.007657013367861509,0.045752596110105515,0.0006609330885112286,-0.006945997476577759,0.053087491542100906,0.02448849380016327,-0.017514118924736977,0.01723307929933071,-0.006095665041357279,-0.026356907561421394,0.019057471305131912,0.013227103278040886,-0.026315782219171524,0.03189702332019806,0.02997223287820816,-0.007726020645350218,0.05116098001599312,0.03126027435064316,0.004510224796831608,0.0012050106888636947,-0.0011603226885199547,-0.005427305120974779,0.006159165408462286,0.017147516831755638,-0.002564889146015048,0.027684861794114113,0.02053399197757244,0.015162767842411995,0.04007226228713989,0.021335342898964882,0.03741922602057457,-0.010754830203950405,0.005504044704139233,0.016906436532735825,-0.00015029031783342361,0.015078764408826828,0.02297280542552471,0.011428197845816612,0.015538837760686874,0.039762359112501144,0.01901176944375038,0.011962942779064178,0.0577988401055336,-0.013970189727842808,0.002855205675587058,0.046671245247125626,-0.005632585380226374,0.01003133412450552,0.04691702872514725,0.005682642571628094,0.01320638693869114,0.05236122012138367,0.01213960163295269,0.006924433168023825,0.0549992211163044,-0.012589970603585243,-0.06950724124908447,0.048172879964113235,-0.033706143498420715,-0.05140502005815506,0.01600116491317749,-0.05056440830230713,-0.023930903524160385,-0.000582906068302691,-0.061373271048069,0.004109896719455719,-0.02308332920074463,-0.0688970759510994,0.023710869252681732,-0.03363344445824623,-0.009168813936412334,-0.002988214837387204,-0.024469243362545967,-0.022324182093143463,0.01642570272088051,-0.022792156785726547,-0.039433468133211136,0.029020065441727638,-0.010006814263761044,-0.055036138743162155,0.02970273792743683,0.007612335961312056,0.003888636128976941,-0.0006116098375059664,-0.00365490117110312,-0.01115497387945652,0.028847217559814453,0.0011825356632471085,-0.03113318607211113,0.035166386514902115,0.018429376184940338,-0.04704844951629639,0.032045260071754456,0.035569678992033005,0.006382739171385765,0.003613704349845648,0.014322279952466488,-0.004985957406461239,0.022082120180130005,0.020839061588048935,-0.023927360773086548,0.02939411625266075,0.03433563932776451,-0.039837442338466644,0.026911770924925804,0.043721772730350494,0.008668010123074055,-0.002584159607067704,0.04184737056493759,-0.0015018139965832233,0.011277513578534126,0.04477587714791298,-0.014614884741604328,0.019094502553343773,0.05060514062643051,-0.027972711250185966,0.021030524745583534,0.052458010613918304
0.006821558810770512,-0.05046769231557846,0.061998672783374786,0.026537325233221054,-0.03649720177054405,0.025040993466973305,0.029883205890655518,-0.017589060589671135,0.013651100918650627,0.0357024259865284,-0.0012735826894640923,-0.001409343327395618,0.04396890103816986,0.017783839255571365,-0.01362129207700491,0.013088267296552658,-0.006370131857693195,-0.020621661096811295,0.015525526367127895,0.007291173562407494,-0.020599370822310448,0.029301371425390244,0.02385033667087555,-0.001466984860599041,0.046622298657894135,0.025526951998472214,0.013325133360922337,0.0012959297746419907,-0.0015284002292901278,-0.004703053273260593,0.004026556387543678,0.013081548735499382,-0.0006375421653501689,0.024030059576034546,0.024354377761483192,0.015816491097211838,0.03840002790093422,0.030845073983073235,0.03605715185403824,-0.00833482388406992,0.005772099830210209,0.013297144323587418,-0.0013328571803867817,0.011618445627391338,0.018528146669268608,0.0095858508720994,0.019771138206124306,0.0358070507645607,0.021056760102510452,0.022741764783859253,0.05354398488998413,-0.01009728666394949,0.004885639064013958,0.03884831443428993,-0.0038843960501253605,0.009107882156968117,0.03998631611466408,0.0068641407415270805,0.01672174409031868,0.04686106741428375,0.014997981488704681,0.015413345769047737,0.05064201354980469,-0.007180384360253811,-0.05215466395020485,0.06282584369182587,-0.027668043971061707,-0.03690839931368828,0.028104040771722794,-0.04095989093184471,-0.016384750604629517,0.012713639996945858,-0.04793289303779602,0.003056141547858715,-0.011267174035310745,-0.05291392654180527,0.020817842334508896,-0.024184124544262886,-0.0058999150060117245,-0.0026676878333091736,-0.019771356135606766,-0.019148843362927437,0.008401257917284966,-0.018993522971868515,-0.033276211470365524,0.021637123078107834,-0.003791793482378125,-0.04527558013796806,0.025259720161557198,0.012876961380243301,0.0030615711584687233,-0.002046023029834032,-0.00336552900262177,-0.006723266560584307,0.01892819069325924,-0.0011398904025554657,-0.022046426311135292,0.02838844805955887,0.015831630676984787,-0.034444309771060944,0.029206644743680954,0.036481358110904694,0.005121030379086733,0.0031483168713748455,0.011178327724337578,-0.0016235650982707739,0.013397926464676857,0.014818742871284485,-0.016029110178351402,0.022181028500199318,0.029904833063483238,-0.028386302292346954,0.023062948137521744,0.04517553746700287,0.008120987564325333,-0.0002654715208336711,0.03653710335493088,0.0005906340666115284,0.006491935811936855,0.03842896223068237,-0.008202055469155312,0.015685342252254486,0.04641549661755562,-0.019028933718800545,0.017711849883198738,0.05254121497273445
0.005017898045480251,-0.05269793048501015,0.057583700865507126,0.02429855801165104,-0.03583446890115738,0.029545797035098076,0.026008203625679016,-0.01805686764419079,0.019049841910600662,0.02818300575017929,-0.0031003050971776247,0.0025307824835181236,0.03455643728375435,0.01348088402301073,-0.008383650332689285,0.011052800342440605,-0.004974918439984322,-0.01443444099277258,0.012747101485729218,0.009087879210710526,-0.013388698920607567,0.021939145401120186,0.026314537972211838,0.004358543083071709,0.035162925720214844,0.03440867364406586,0.018703637644648552,0.0010870011756196618,-0.0011969511397182941,-0.003448944306001067,0.004996379837393761,0.01441793330013752,0.0009951598476618528,0.019373569637537003,0.02582630142569542,0.02017948217689991,0.029419884085655212,0.031231233850121498,0.03969345614314079,-0.00605546310544014,0.004789046943187714,0.009177550673484802,0.0008734879083931446,0.009894547052681446,0.016780177131295204,0.00869919266551733,0.01740017719566822,0.03572271764278412,0.013519237749278545,0.018065594136714935,0.05483854562044144,-0.008121290244162083,0.003830332076177001,0.029294554144144058,-0.00168417498935014,0.006473552901297808,0.033006396144628525,0.006685622967779636,0.011195898056030273,0.04585196450352669,0.009693998843431473,0.011375438421964645,0.05183008313179016,-0.007914301007986069,-0.044816989451646805,0.05664890632033348,-0.027901992201805115,-0.03128759190440178,0.02666449546813965,-0.037955015897750854,-0.012474199756979942,0.015233122743666172,-0.038926295936107635,0.0013261465355753899,-0.004243254661560059,-0.03921012580394745,0.011336236260831356,-0.013636910356581211,-0.005893195979297161,-0.0025848664809018373,-0.0165037140250206,-0.019529132172465324,0.004565590061247349,-0.01628817431628704,-0.03155571594834328,0.02209981344640255,-0.0018145369831472635,-0.04247887432575226,0.03184133395552635,0.013706767931580544,0.002539917128160596,-0.0019564777612686157,-0.002318327547982335,-0.006350771524012089,0.01161925122141838,-0.0008563349256291986,-0.019008368253707886,0.02638285979628563,0.01643093302845955,-0.02949502132833004,0.03386057913303375,0.03575479984283447,0.005374142900109291,0.0025896187871694565,0.009112924337387085,-0.0005446361610665917,0.007224804721772671,0.013139981776475906,-0.015569288283586502,0.01928046904504299,0.0278247632086277,-0.02629314363002777,0.024173151701688766,0.042501963675022125,0.008970164693892002,-0.0017417395720258355,0.03155868500471115,0.00026798818726092577,0.0029580642003566027,0.03394496068358421,-0.008860261179506779,0.012692051008343697,0.04197758063673973,-0.018200252205133438,0.019099246710538864,0.04842771217226982
0.007349101826548576,-0.05927535519003868,0.052339788526296616,0.02718302235007286,-0.04012826085090637,0.02939688228070736,0.02984396368265152,-0.018684927374124527,0.024782588705420494,0.026664583012461662,0.0007782650645822287,0.01157129742205143,0.014893394894897938,0.007546884007751942,0.0025517349131405354,0.014666582457721233,-0.005102371331304312,-0.010466866195201874,0.018260248005390167,0.01333611086010933,-0.007317808922380209,0.025446685031056404,0.0340103879570961,0.007191191427409649,0.035062551498413086,0.04517848417162895,0.02272159233689308,0.0013594190822914243,-0.0006826885510236025,-0.0024187464732676744,0.003972213249653578,0.022173449397087097,0.004294050857424736,0.014627602882683277,0.03633945435285568,0.017565883696079254,0.024731405079364777,0.044456496834754944,0.03508184850215912,-0.008572201244533062,0.0037776760291308165,0.007450736593455076,-0.0023918855004012585,0.010246544145047665,0.01569346897304058,0.0027537322603166103,0.012440216727554798,0.03605721890926361,0.00586311612278223,0.005247508175671101,0.05118991807103157,-0.011202117428183556,-0.000635798554867506,0.022831477224826813,-0.009193661622703075,0.00454757222905755,0.0316641591489315,-0.0007496624020859599,0.004640838596969843,0.04361399635672569,0.0006609524134546518,0.0019299498526379466,0.04639450088143349,-0.004079575650393963,-0.04120766371488571,0.04801955446600914,-0.022880442440509796,-0.028727905824780464,0.02245025336742401,-0.03076528012752533,-0.012053374201059341,0.010568073019385338,-0.028255924582481384,-0.002048725262284279,-0.007538059260696173,-0.020834073424339294,0.0017508072778582573,-0.01616525650024414,-0.002836615312844515,-0.0006127015803940594,-0.015135119669139385,-0.016482418403029442,0.004114995710551739,-0.01557462103664875,-0.028283201158046722,0.02148556523025036,-0.0027708010748028755,-0.03646747022867203,0.03580482304096222,0.006900193635374308,0.002389748813584447,-0.001403119182214141,-0.0016724992310628295,-0.005519953090697527,0.008648364804685116,0.00026328442618250847,-0.014388704672455788,0.026969322934746742,0.012218036688864231,-0.024179060012102127,0.041162993758916855,0.027786152437329292,0.003261192236095667,0.0021292180754244328,0.008699950762093067,-0.002717958763241768,0.004695444833487272,0.012327980250120163,-0.01239226944744587,0.020119359716773033,0.022441687062382698,-0.021628957241773605,0.03244432061910629,0.03466862812638283,0.0057952688075602055,-0.0018436682876199484,0.02839021198451519,-0.002143412595614791,0.0020102693233639,0.032600272446870804,-0.00991143099963665,0.01334812305867672,0.038564179092645645,-0.01826866716146469,0.022365562617778778,0.03928428515791893
0.0025903116911649704,-0.07069575786590576,0.049169864505529404,0.027443982660770416,-0.04823853448033333,0.031706590205430984,0.032140426337718964,-0.02092099003493786,0.027764346450567245,0.030406299978494644,0.003812556155025959,0.015182076953351498,0.020962076261639595,0.013989697210490704,0.006282162386924028,0.01998535543680191,-0.002993422094732523,-0.008559930138289928,0.021980201825499535,0.0220816507935524,-0.007353256922215223,0.028707893565297127,0.045543015003204346,0.0073379105888307095,0.03571420907974243,0.06237684190273285,0.022762147709727287,0.0020669351797550917,0.0005403375835157931,-0.0032562860287725925,0.005879516713321209,0.02815859578549862,0.002395078307017684,0.016538601368665695,0.04883253946900368,0.015951747074723244,0.028129441663622856,0.06973274797201157,0.03227365016937256,-0.012943419627845287,0.0014444866683334112,0.0064166393131017685,-0.003880583681166172,0.011904940009117126,0.018786611035466194,0.0023275448475033045,0.008994736708700657,0.04068193957209587,0.004262351896613836,-0.0002352048468310386,0.05863022059202194,-0.018201150000095367,-0.005489257629960775,0.020578891038894653,-0.012397284619510174,0.0031231194734573364,0.03221316635608673,-0.004056389909237623,-0.0003421180881559849,0.04843415319919586,-0.004066663794219494,-0.004556362517178059,0.05114951729774475,-0.0003909356892108917,-0.04351463168859482,0.0570940226316452,-0.019950855523347855,-0.029963763430714607,0.026608318090438843,-0.027728164568543434,-0.012074419297277927,0.013320725411176682,-0.02244674228131771,-0.0016072066500782967,-0.006343883462250233,-0.017191560938954353,0.007683430332690477,-0.017321621999144554,-0.0034231042955070734,-0.0006202226504683495,-0.015883993357419968,-0.015147814527153969,0.007044007536023855,-0.01768568344414234,-0.02361912652850151,0.02552642673254013,-0.006052956450730562,-0.029738422483205795,0.04226898029446602,0.003991045989096165,0.0023863455280661583,-0.0009999744361266494,-0.0028254941571503878,-0.003613115753978491,0.011730220168828964,-0.0012693337630480528,-0.00748289143666625,0.03432976081967354,0.004812261555343866,-0.016714639961719513,0.05370454490184784,0.01804017461836338,0.0031026839278638363,0.001603873330168426,0.00972549244761467,-7.571768946945667e-06,0.008350079879164696,0.012099886313080788,-0.009069059044122696,0.026146750897169113,0.017964303493499756,-0.016087606549263,0.044370900839567184,0.029591195285320282,0.0059471745043993,-0.0010297305416315794,0.029828814789652824,-0.00023897032951936126,0.004640040919184685,0.03388257324695587,-0.008390141651034355,0.016594860702753067,0.03881438076496124,-0.014253038913011551,0.029082465916872025,0.04075783118605614
0.0036056041717529297,-0.07908760011196136,0.03570907190442085,0.030228782445192337,-0.05683903396129608,0.02031085453927517,0.03371557220816612,-0.025751788169145584,0.023179227486252785,0.02676997520029545,0.0014539023395627737,0.019463559612631798,0.01245057862251997,0.00941819790750742,0.01900666393339634,0.02358042076230049,-0.0017547595780342817,-0.009463357739150524,0.024725867435336113,0.027063094079494476,-0.00704759918153286,0.032348304986953735,0.05106252431869507,0.005222973879426718,0.03810533136129379,0.07242687791585922,0.01598343811929226,0.0021005303133279085,0.0016270603518933058,-0.003975958097726107,0.005707818083465099,0.033469244837760925,0.0010442800121381879,0.018555989488959312,0.057355087250471115,0.008432063274085522,0.029754595831036568,0.08466704934835434,0.01914755254983902,-0.01586163602769375,0.0010668918257579207,0.007448358461260796,-0.00666264770552516,0.01194753497838974,0.022253597155213356,0.0016604817938059568,0.004627510905265808,0.04167408496141434,0.004309637472033501,-0.005885021295398474,0.057481370866298676,-0.02346346154808998,-0.007687042932957411,0.020462991669774055,-0.016388004645705223,0.0035026741679757833,0.034686557948589325,-0.008174925111234188,-0.003808277426287532,0.05021483823657036,-0.008054091595113277,-0.011586697772145271,0.04692065343260765,-0.0030554700642824173,-0.05328856781125069,0.05710841342806816,-0.023754196241497993,-0.04003148525953293,0.026162557303905487,-0.03157719597220421,-0.019832313060760498,0.018570302054286003,-0.024059012532234192,-0.003367879195138812,-0.0007742379093542695,-0.01554038468748331,0.0032533283811062574,-0.011099079623818398,-0.004475253168493509,-0.003588875522837043,-0.0132035156711936,-0.013775626197457314,0.011986342258751392,-0.014307612553238869,-0.019658640027046204,0.03391111269593239,-0.005489226430654526,-0.023864982649683952,0.0522335022687912,0.0025483029894530773,0.002141759032383561,-0.0010954077588394284,-0.0029844690579921007,-0.0013014012947678566,0.020038215443491936,4.219938273308799e-05,-0.008828244172036648,0.04612381383776665,0.00457222294062376,-0.018142933025956154,0.07073196768760681,0.014061362482607365,0.005331048276275396,0.0022638156078755856,0.00825599953532219,-0.00386255607008934,0.009625372476875782,0.013494247570633888,-0.01334288902580738,0.011372068896889687,0.0314384326338768,-0.01804407127201557,0.009041102603077888,0.04385250434279442,0.009073218330740929,-0.0005979525158181787,0.02529015578329563,-0.0018904125317931175,0.005282467696815729,0.03333544731140137,-0.008523736149072647,0.005908960942178965,0.04727296531200409,-0.012865808792412281,0.004488201346248388,0.05006512254476547
