x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
0.004252071026712656,-0.5997936725616455,-0.2725406587123871,0.9999046325683594,0.023844856768846512,-0.6196652054786682,-0.2628768980503082,0.9998048543930054,0.0270632766187191,-0.6201789975166321,-0.2505246102809906,0.9997648596763611,0.02557031810283661,-0.619427502155304,-0.25470179319381714,0.9998443722724915,0.0036092563532292843,-0.6302919983863831,-0.2722352147102356,0.9998613595962524,0.004278344102203846,-0.6284734010696411,-0.28452473878860474,0.9998580813407898,0.008699169382452965,-0.6163506507873535,-0.2649001479148865,0.999891459941864,0.08428134769201279,-0.6029170155525208,-0.1534150242805481,0.9998411536216736,-0.055555734783411026,-0.5706353783607483,-0.15380369126796722,0.9996367692947388,0.0412108451128006,-0.5924571752548218,-0.22188355028629303,0.9998555183410645,0.0022705814335495234,-0.5570355653762817,-0.24722974002361298,0.999813973903656,0.17625080049037933,-0.4454512596130371,-0.030797461047768593,0.9999726414680481,-0.12920883297920227,-0.5169962048530579,0.0058748614974319935,0.9999300241470337,0.22174733877182007,-0.23019175231456757,0.004861930850893259,0.8495041131973267,-0.19303642213344574,-0.24028655886650085,-0.03462954983115196,0.9450768828392029,0.21593427658081055,-0.03170187026262283,0.019229115918278694,0.9191602468490601,-0.20346803963184357,-0.04926803335547447,-0.1190718412399292,0.9615057110786438,0.20662525296211243,0.016917189583182335,0.007001989055424929,0.9187203645706177,-0.1755872368812561,0.0004974142066203058,-0.16618561744689941,0.9511425495147705,0.16782891750335693,0.02168700098991394,-0.016447316855192184,0.9227057695388794,-0.1317533552646637,-0.02646915800869465,-0.18283724784851074,0.9477969408035278,0.2036086618900299,-0.0003803638101089746,0.005241835955530405,0.9051558375358582,-0.18476931750774384,-0.04503539577126503,-0.13507424294948578,0.9313938021659851,0.09361106157302856,0.006217503920197487,0.027220824733376503,0.9999653100967407,-0.08987516164779663,-0.009492820128798485,-0.025030070915818214,0.9999581575393677,0.10230604559183121,0.39592084288597107,-0.019798580557107925,0.8789002895355225,-0.09741722792387009,0.31582391262054443,-0.03363447263836861,0.9150882959365845,0.10648103803396225,0.6953355073928833,0.1570926457643509,0.889449954032898,-0.15668387711048126,0.6533687710762024,0.1640930473804474,0.9011967778205872,0.08820110559463501,0.7289595007896423,0.17914262413978577,0.5726327896118164,-0.1624971628189087,0.6840967535972595,0.14320220053195953,0.630358874797821,0.10679083317518234,0.7833642363548279,0.13044728338718414,0.8552830815315247,-0.19472746551036835,0.7237300276756287,0.08158425241708755,0.8600323796272278
-0.0011330670677125454,-0.599541962146759,-0.30843546986579895,0.9998717308044434,0.01888166181743145,-0.6196150183677673,-0.29892295598983765,0.9996989965438843,0.021765263751149178,-0.6199712157249451,-0.2862844467163086,0.9996547698974609,0.01999460533261299,-0.6191638708114624,-0.29048267006874084,0.9997468590736389,-0.003117100801318884,-0.6301839351654053,-0.3088917136192322,0.9997977018356323,-0.0025573766324669123,-0.6284171938896179,-0.3212268054485321,0.9998154640197754,0.0023144225124269724,-0.6162300109863281,-0.3012138903141022,0.9998555779457092,0.0802818164229393,-0.607948362827301,-0.18872779607772827,0.9997624754905701,-0.06392402946949005,-0.576088011264801,-0.19084222614765167,0.9995441436767578,0.03614260256290436,-0.5923694968223572,-0.2573184072971344,0.9998140335083008,-0.0030039919074624777,-0.5578464865684509,-0.2836221754550934,0.9997859001159668,0.17290356755256653,-0.4507807195186615,-0.06435411423444748,0.9999704360961914,-0.13807907700538635,-0.5246941447257996,-0.027521537616848946,0.9999290108680725,0.21042251586914062,-0.23039285838603973,-0.019430011510849,0.8630818724632263,-0.19073842465877533,-0.23924744129180908,-0.06357739120721817,0.9490571022033691,0.2139136642217636,-0.015711607411503792,0.018665093928575516,0.9261713624000549,-0.20076312124729156,-0.031166527420282364,-0.14152459800243378,0.9646939039230347,0.20555511116981506,0.03503637760877609,0.0125442398712039,0.9250921010971069,-0.17163343727588654,0.021485792472958565,-0.187398299574852,0.9547595977783203,0.16801773011684418,0.04156940057873726,-0.012879452668130398,0.9289075136184692,-0.12763766944408417,-0.0017110130283981562,-0.20534738898277283,0.9518636465072632,0.20218820869922638,0.01826876401901245,0.00536330183967948,0.9125680923461914,-0.18274500966072083,-0.024700313806533813,-0.15803809463977814,0.9366668462753296,0.09471451491117477,0.005602894816547632,0.027202829718589783,0.999963104724884,-0.09128747880458832,-0.008496501483023167,-0.025006840005517006,0.9999563694000244,0.10216804593801498,0.3906572163105011,-0.012374190613627434,0.8893300890922546,-0.09271927922964096,0.31553220748901367,-0.028510231524705887,0.9214731454849243,0.10959106683731079,0.6986836791038513,0.17297551035881042,0.8985759615898132,-0.14057950675487518,0.6672451496124268,0.16364547610282898,0.9094445109367371,0.09161339700222015,0.7330458164215088,0.19476771354675293,0.5961071252822876,-0.146294504404068,0.6992286443710327,0.14228345453739166,0.6532188653945923,0.09963265061378479,0.7856214642524719,0.14246919751167297,0.8666204214096069,-0.17900416254997253,0.7341160178184509,0.0759306401014328,0.8710399866104126
-0.002589381067082286,-0.5942283868789673,-0.32874879240989685,0.9998592734336853,0.017868833616375923,-0.6147637367248535,-0.31863248348236084,0.9996512532234192,0.020743340253829956,-0.6143631935119629,-0.3060895800590515,0.9995988011360168,0.018799427896738052,-0.6136531233787537,-0.3102693557739258,0.9996936917304993,-0.004821281414479017,-0.6254624724388123,-0.32943421602249146,0.9997743964195251,-0.004087598528712988,-0.6239005923271179,-0.34181126952171326,0.9998015761375427,0.0008215697598643601,-0.6117640733718872,-0.3214579224586487,0.9998449683189392,0.08002728223800659,-0.6073784828186035,-0.2053939700126648,0.9997181296348572,-0.06582993268966675,-0.5750755667686462,-0.20858073234558105,0.9995228052139282,0.034331537783145905,-0.5882635116577148,-0.2761980891227722,0.9997963309288025,-0.004702174570411444,-0.5557364225387573,-0.3032849133014679,0.9997811913490295,0.1693802922964096,-0.4464256167411804,-0.07436175644397736,0.9999684691429138,-0.13917973637580872,-0.5225120782852173,-0.04009585827589035,0.9999316334724426,0.2041982263326645,-0.22915105521678925,-0.027572523802518845,0.8745283484458923,-0.18944543600082397,-0.23184718191623688,-0.0722542554140091,0.952834963798523,0.21378087997436523,-0.0010471290443092585,0.015071668662130833,0.9313364028930664,-0.19957862794399261,-0.011027217842638493,-0.1481262445449829,0.9676622748374939,0.20598992705345154,0.050505463033914566,0.012839117087423801,0.9290199279785156,-0.1691649705171585,0.04264294356107712,-0.1933012306690216,0.958113431930542,0.16956201195716858,0.05842367559671402,-0.012835096567869186,0.9328703880310059,-0.12500709295272827,0.020841237157583237,-0.21198222041130066,0.9556052088737488,0.2026294767856598,0.03392551839351654,0.0037172960583120584,0.9172016978263855,-0.18184147775173187,-0.0037922770716249943,-0.16494880616664886,0.9414803981781006,0.09533093869686127,0.005243774503469467,0.027458734810352325,0.9999611377716064,-0.09213317185640335,-0.00798317976295948,-0.025228504091501236,0.9999558329582214,0.10509098321199417,0.3937911093235016,-0.012207521125674248,0.8982425928115845,-0.09088399261236191,0.3179827332496643,-0.04016193002462387,0.9271942973136902,0.11043287068605423,0.7063997983932495,0.1734611988067627,0.9056659936904907,-0.1426188349723816,0.6758767366409302,0.13054518401622772,0.9165400862693787,0.09317400306463242,0.7407964468002319,0.19526708126068115,0.6109718680381775,-0.14877809584140778,0.7077467441558838,0.10752110183238983,0.6707958579063416,0.1016133725643158,0.7910823822021484,0.14358770847320557,0.8749859929084778,-0.1826164722442627,0.7377066016197205,0.03673050180077553,0.880225658416748
-0.005814744625240564,-0.5933994054794312,-0.3194463849067688,0.9998590350151062,0.015757083892822266,-0.6138263940811157,-0.30854180455207825,0.9996442198753357,0.018572891131043434,-0.6132952570915222,-0.296169638633728,0.9995896816253662,0.01655440963804722,-0.6126079559326172,-0.3003734052181244,0.9996827840805054,-0.007464525755494833,-0.6248254179954529,-0.31841495633125305,0.9997724294662476,-0.006640717387199402,-0.6233092546463013,-0.33062005043029785,0.9998022317886353,-0.0016061015194281936,-0.6111820936203003,-0.31048333644866943,0.9998453259468079,0.08013933897018433,-0.6066482663154602,-0.19740259647369385,0.9997098445892334,-0.06608181446790695,-0.5747016668319702,-0.1957315355539322,0.9995300769805908,0.031616661697626114,-0.5873470306396484,-0.26831141114234924,0.9997972846031189,-0.007337846793234348,-0.5555734038352966,-0.2935931980609894,0.9997883439064026,0.16807322204113007,-0.44432389736175537,-0.07121480256319046,0.9999686479568481,-0.13857495784759521,-0.5208914279937744,-0.029639067128300667,0.9999354481697083,0.20380732417106628,-0.2288018763065338,-0.026745343580842018,0.885072648525238,-0.18920478224754333,-0.2270018309354782,-0.062108997255563736,0.956148087978363,0.21223561465740204,0.0019118675263598561,0.01453445851802826,0.9365099668502808,-0.19777388870716095,-0.006279555149376392,-0.13970375061035156,0.9704000949859619,0.204019695520401,0.05448637902736664,0.014424444176256657,0.9334360957145691,-0.16749602556228638,0.04785679280757904,-0.18389222025871277,0.9613050222396851,0.1680147349834442,0.06280609965324402,-0.011262841522693634,0.9372081160545349,-0.12329119443893433,0.025509564206004143,-0.20271427929401398,0.9591317772865295,0.20124442875385284,0.03657504543662071,0.003786708926782012,0.9223230481147766,-0.18033239245414734,0.0004995639901608229,-0.1562129408121109,0.9460492134094238,0.09553787112236023,0.005089661106467247,0.027159858494997025,0.9999603033065796,-0.09243109077215195,-0.007751375436782837,-0.024897785857319832,0.999955952167511,0.10545410960912704,0.39583832025527954,-0.017260273918509483,0.9052539467811584,-0.09046779572963715,0.31929704546928406,-0.046714335680007935,0.9313185214996338,0.11310276389122009,0.7048831582069397,0.16704052686691284,0.9102666974067688,-0.1401568204164505,0.6753072738647461,0.13183018565177917,0.9217010140419006,0.09419068694114685,0.7390427589416504,0.1897025853395462,0.6165682077407837,-0.14627093076705933,0.7066090106964111,0.1107354685664177,0.6816203594207764,0.09952499717473984,0.7955288290977478,0.14514921605587006,0.8803667426109314,-0.18007545173168182,0.7424830794334412,0.04881289228796959,0.8868933916091919
-0.007370138540863991,-0.5928850173950195,-0.320501446723938,0.999855637550354,0.014617335051298141,-0.6131383776664734,-0.31004300713539124,0.9996284246444702,0.0173494815826416,-0.6125320196151733,-0.29770559072494507,0.9995711445808411,0.015291710384190083,-0.6118739247322083,-0.3019471764564514,0.9996639490127563,-0.008809633553028107,-0.6243011355400085,-0.31966719031333923,0.9997642040252686,-0.00791489239782095,-0.6228195428848267,-0.33188557624816895,0.9997978806495667,-0.0028195094782859087,-0.6107101440429688,-0.3117690682411194,0.9998415112495422,0.08001193404197693,-0.6060605049133301,-0.19982367753982544,0.9996975064277649,-0.06592274457216263,-0.5743799805641174,-0.19675132632255554,0.9995275735855103,0.030194802209734917,-0.586834728717804,-0.26961037516593933,0.9997957944869995,-0.008421330712735653,-0.5555046796798706,-0.294586181640625,0.9997922778129578,0.1674041599035263,-0.4445093870162964,-0.07244615256786346,0.9999685883522034,-0.1380208134651184,-0.52033931016922,-0.028934182599186897,0.9999383687973022,0.20477500557899475,-0.2287103682756424,-0.029895557090640068,0.8947479724884033,-0.18889978528022766,-0.2259671837091446,-0.06020675599575043,0.9591359496116638,0.2122047245502472,0.0019256706582382321,0.00895265769213438,0.9412263035774231,-0.19698160886764526,-0.010591699741780758,-0.1404566913843155,0.9728694558143616,0.20359455049037933,0.05500715225934982,0.012443877756595612,0.937505841255188,-0.16649651527404785,0.042352233082056046,-0.18488994240760803,0.9642025232315063,0.16786132752895355,0.06363003700971603,-0.01315832044929266,0.9411836266517639,-0.12233925610780716,0.018908867612481117,-0.2036106437444687,0.9623264074325562,0.20129701495170593,0.036566730588674545,-0.000251603516517207,0.9269837141036987,-0.17960555851459503,-0.004427374340593815,-0.15678472816944122,0.9501767754554749,0.09560628235340118,0.0049777706153690815,0.02687193639576435,0.9999592304229736,-0.092549629509449,-0.007586125750094652,-0.02457241155207157,0.9999555945396423,0.1086372509598732,0.39742931723594666,-0.020299363881349564,0.9122142195701599,-0.09035931527614594,0.3201131820678711,-0.049615394324064255,0.9354473948478699,0.11674515902996063,0.7092853784561157,0.16345319151878357,0.9155586957931519,-0.13805554807186127,0.6747223138809204,0.13723701238632202,0.926609218120575,0.09627119451761246,0.743838906288147,0.18629702925682068,0.6264632940292358,-0.1440381407737732,0.7057205438613892,0.11712817847728729,0.6931426525115967,0.10027379542589188,0.7979860305786133,0.14129933714866638,0.8864908814430237,-0.17869722843170166,0.7436568737030029,0.05759993568062782,0.8931849002838135
-0.0090407133102417,-0.5923469066619873,-0.3386727273464203,0.999843418598175,0.01352497935295105,-0.6125720143318176,-0.32891082763671875,0.9995898008346558,0.016155246645212173,-0.6118656396865845,-0.31638455390930176,0.9995265603065491,0.014018533751368523,-0.6112491488456726,-0.32067498564720154,0.999622642993927,-0.010399332270026207,-0.6237871646881104,-0.3374900817871094,0.9997400045394897,-0.009418870322406292,-0.622341513633728,-0.34995222091674805,0.9997807741165161,-0.004270021803677082,-0.6102316379547119,-0.3295356333255768,0.9998273253440857,0.0803675726056099,-0.6055977940559387,-0.2194843292236328,0.9996680617332458,-0.06520034372806549,-0.5740836262702942,-0.21174132823944092,0.9994988441467285,0.029372815042734146,-0.5863940119743347,-0.2879142165184021,0.9997835159301758,-0.009072238579392433,-0.5554029941558838,-0.31179556250572205,0.9997865557670593,0.16755563020706177,-0.44489774107933044,-0.08763483166694641,0.9999672770500183,-0.13667204976081848,-0.5200464129447937,-0.043181486427783966,0.9999399781227112,0.20552919805049896,-0.22869578003883362,-0.044801779091358185,0.9032759666442871,-0.18874035775661469,-0.22573478519916534,-0.07681045681238174,0.9618343710899353,0.21243540942668915,0.002012662822380662,-0.004416576121002436,0.9450693726539612,-0.19610314071178436,-0.01200680062174797,-0.16113339364528656,0.9750229120254517,0.20395737886428833,0.05569986626505852,0.00203154725022614,0.9406165480613708,-0.16619591414928436,0.04172423854470253,-0.20681223273277283,0.9666707515716553,0.16854411363601685,0.065006785094738,-0.02415079064667225,0.9442577958106995,-0.12087636440992355,0.017559967935085297,-0.22476603090763092,0.9650697112083435,0.2016216516494751,0.037134453654289246,-0.012805141508579254,0.9305483102798462,-0.17681272327899933,-0.005651234649121761,-0.17762060463428497,0.9537094831466675,0.0957140102982521,0.004886375740170479,0.026745783165097237,0.9999584555625916,-0.09272504597902298,-0.007459190208464861,-0.02443198300898075,0.999955415725708,0.11303941160440445,0.39702504873275757,-0.021877793595194817,0.9189011454582214,-0.09036988765001297,0.3194561004638672,-0.048470981419086456,0.9395090937614441,0.12256713956594467,0.7057017087936401,0.15473666787147522,0.9213234782218933,-0.12727566063404083,0.6667609810829163,0.14080551266670227,0.9314942359924316,0.1015525832772255,0.7401117086410522,0.1771436631679535,0.6409065127372742,-0.13161610066890717,0.6968794465065002,0.12052631378173828,0.7060719132423401,0.1054634302854538,0.7996514439582825,0.13191239535808563,0.8932620882987976,-0.16498887538909912,0.7389360070228577,0.06331011652946472,0.8993722200393677
-0.009166670963168144,-0.5921812653541565,-0.3325367271900177,0.999843180179596,0.013784132897853851,-0.6123039722442627,-0.321654349565506,0.9995856285095215,0.0164217259734869,-0.6116023659706116,-0.30922868847846985,0.9995206594467163,0.014311387203633785,-0.610992968082428,-0.31354808807373047,0.999614953994751,-0.010264349170029163,-0.6237220764160156,-0.3310900926589966,0.9997380375862122,-0.0092933876439929,-0.6222715377807617,-0.3433739244937897,0.9997804164886475,-0.004221947398036718,-0.6101961135864258,-0.3231795132160187,0.9998263716697693,0.08063466846942902,-0.6052793860435486,-0.2083374708890915,0.9996629357337952,-0.06562211364507675,-0.5745617151260376,-0.20431400835514069,0.9995008111000061,0.02903684787452221,-0.5861480832099915,-0.2805948257446289,0.9997829794883728,-0.009737718850374222,-0.5553629994392395,-0.3053407073020935,0.999790370464325,0.1669110357761383,-0.44574159383773804,-0.0777166411280632,0.9999668002128601,-0.13788411021232605,-0.5199031233787537,-0.0355561189353466,0.9999416470527649,0.20607434213161469,-0.22984926402568817,-0.03637665882706642,0.9110817313194275,-0.18927130103111267,-0.2246270626783371,-0.07048067450523376,0.9642844200134277,0.21248310804367065,-0.0006269171135500073,-0.002983691869303584,0.9489128589630127,-0.19471359252929688,-0.013256608508527279,-0.15569435060024261,0.9769942164421082,0.2036810666322708,0.05221613124012947,0.002597871469333768,0.9439708590507507,-0.16535848379135132,0.03900989145040512,-0.2012382596731186,0.9689592123031616,0.16838239133358002,0.061226245015859604,-0.023420562967658043,0.9475189447402954,-0.1201276183128357,0.01429288275539875,-0.21928992867469788,0.9676017761230469,0.20174004137516022,0.033904701471328735,-0.011590760201215744,0.9343757629394531,-0.17530661821365356,-0.007536508142948151,-0.17196331918239594,0.9569818377494812,0.09587708115577698,0.004638174083083868,0.026700695976614952,0.9999575614929199,-0.09291739016771317,-0.007154362741857767,-0.024368667975068092,0.999954879283905,0.11338933557271957,0.3975520133972168,-0.02335859090089798,0.9248117208480835,-0.09046118706464767,0.32000860571861267,-0.05066380649805069,0.9433063864707947,0.127015620470047,0.7074806690216064,0.1572956144809723,0.9262104630470276,-0.1252492368221283,0.6689344644546509,0.13644613325595856,0.9358449578285217,0.10603021085262299,0.7422952055931091,0.18002423644065857,0.651100754737854,-0.12937147915363312,0.699241042137146,0.11631307005882263,0.717103123664856,0.10792098194360733,0.8006075620651245,0.13407306373119354,0.8989347219467163,-0.16160255670547485,0.7415952086448669,0.058840543031692505,0.9048722982406616
-0.008739568293094635,-0.5914470553398132,-0.3390978276729584,0.999849259853363,0.014194587245583534,-0.6116370558738708,-0.3280690908432007,0.9996007680892944,0.016855336725711823,-0.6109105348587036,-0.31557536125183105,0.9995378255844116,0.014775323681533337,-0.6103217601776123,-0.31983453035354614,0.9996269941329956,-0.009859376586973667,-0.6231873631477356,-0.33767181634902954,0.9997478127479553,-0.008893894031643867,-0.6217339038848877,-0.34997129440307617,0.9997892379760742,-0.0038638990372419357,-0.6097200512886047,-0.3296464681625366,0.9998328685760498,0.08094248175621033,-0.605133593082428,-0.21263429522514343,0.9996738433837891,-0.06563675403594971,-0.5743626952171326,-0.2094242125749588,0.9995208382606506,0.029409373179078102,-0.5853415131568909,-0.2863820493221283,0.9997900724411011,-0.009460065513849258,-0.5549218654632568,-0.3113376200199127,0.9997995495796204,0.167001411318779,-0.44508203864097595,-0.08013467490673065,0.999967098236084,-0.1373835802078247,-0.5195246338844299,-0.03589685261249542,0.9999440312385559,0.20648089051246643,-0.22925810515880585,-0.033473726361989975,0.9183459877967834,-0.18915309011936188,-0.22399917244911194,-0.06788305938243866,0.9666054248809814,0.21262401342391968,0.0014856616035103798,-0.0026418250054121017,0.9526512622833252,-0.1940031349658966,-0.016104478389024734,-0.15240439772605896,0.9788749814033508,0.2038714438676834,0.054625123739242554,0.005211170297116041,0.9473602771759033,-0.16479061543941498,0.035027340054512024,-0.1977146416902542,0.9712331295013428,0.16874945163726807,0.06358283758163452,-0.020700355991721153,0.950790524482727,-0.11958473920822144,0.009521666914224625,-0.2159077376127243,0.9700769782066345,0.20192614197731018,0.03618165850639343,-0.01057606004178524,0.9382804036140442,-0.17464782297611237,-0.010964017361402512,-0.16876353323459625,0.9601887464523315,0.09596458822488785,0.004599277395755053,0.02646646462380886,0.9999573826789856,-0.09303675591945648,-0.0070932721719145775,-0.02411455474793911,0.9999549984931946,0.11448010802268982,0.39720550179481506,-0.025397421792149544,0.9306705594062805,-0.09007317572832108,0.3188866078853607,-0.052136752754449844,0.94708251953125,0.12944836914539337,0.706833004951477,0.14911526441574097,0.9313355684280396,-0.1193065494298935,0.6677594780921936,0.13127081096172333,0.9403409361839294,0.10840622335672379,0.7417370676994324,0.1711302101612091,0.665989875793457,-0.12313704192638397,0.6982258558273315,0.11057805269956589,0.7309762835502625,0.10902359336614609,0.8016358017921448,0.12480967491865158,0.9053305983543396,-0.15703216195106506,0.7417331337928772,0.052766915410757065,0.9109559655189514
-0.009253144264221191,-0.5915476679801941,-0.3402852714061737,0.9998537302017212,0.013812318444252014,-0.6117683053016663,-0.32949158549308777,0.999610960483551,0.016450565308332443,-0.6110484600067139,-0.31704211235046387,0.9995500445365906,0.014370360411703587,-0.610462486743927,-0.32122868299484253,0.9996347427368164,-0.010811487212777138,-0.6234005689620972,-0.3389948308467865,0.9997537732124329,-0.00987594947218895,-0.6219528913497925,-0.351314514875412,0.9997953176498413,-0.004825953859835863,-0.6099911332130432,-0.3310418128967285,0.9998368620872498,0.08114685118198395,-0.6051217913627625,-0.21220476925373077,0.999681293964386,-0.06740500777959824,-0.5751280188560486,-0.20945148169994354,0.9995332956314087,0.02907325141131878,-0.5854763388633728,-0.2869012653827667,0.9997955560684204,-0.010197501629590988,-0.5552216172218323,-0.31213679909706116,0.9998067021369934,0.16673551499843597,-0.44600552320480347,-0.07755568623542786,0.9999672174453735,-0.1401985138654709,-0.5217573046684265,-0.033932771533727646,0.9999456405639648,0.20621725916862488,-0.22923129796981812,-0.02910066954791546,0.9249274730682373,-0.19507981836795807,-0.22548334300518036,-0.06890793144702911,0.9685511589050293,0.21264100074768066,0.0008006722782738507,-0.0017242191825062037,0.956186830997467,-0.19292399287223816,-0.018979424610733986,-0.16391107439994812,0.9805008769035339,0.2035927027463913,0.05362299829721451,0.006767709739506245,0.9507290720939636,-0.16179025173187256,0.03242548182606697,-0.2125137746334076,0.9732155203819275,0.16877427697181702,0.06241266429424286,-0.01907423511147499,0.9540284276008606,-0.1154085174202919,0.00626170402392745,-0.22932110726833344,0.9722478985786438,0.20205023884773254,0.0353635810315609,-0.008829927071928978,0.942108154296875,-0.17158742249011993,-0.013155011460185051,-0.17996074259281158,0.9629486203193665,0.09624650329351425,0.004530922044068575,0.02646167017519474,0.9999569058418274,-0.09337697923183441,-0.006991885602474213,-0.024098187685012817,0.9999545812606812,0.11467165499925613,0.3958216905593872,-0.025683697313070297,0.9361893534660339,-0.09040065109729767,0.317470908164978,-0.05303846299648285,0.9508426189422607,0.1316753774881363,0.704276978969574,0.15137754380702972,0.9364220499992371,-0.1204536184668541,0.6640883088111877,0.1379372626543045,0.9446614980697632,0.11077208817005157,0.7389978766441345,0.17408810555934906,0.6816245913505554,-0.12430409342050552,0.6941092014312744,0.11870691925287247,0.7439793348312378,0.11028638482093811,0.7998626828193665,0.1258297562599182,0.9119129180908203,-0.15595434606075287,0.7371585965156555,0.05971725285053253,0.9168999791145325
-0.008895935490727425,-0.5915645956993103,-0.32089492678642273,0.9998437762260437,0.014071852900087833,-0.6117690205574036,-0.30993786454200745,0.9995734691619873,0.016721315681934357,-0.611075758934021,-0.29767000675201416,0.9995096325874329,0.01467940118163824,-0.6105000376701355,-0.30212491750717163,0.9995969533920288,-0.010389553382992744,-0.6234177947044373,-0.319635808467865,0.9997288584709167,-0.009432605467736721,-0.6219658255577087,-0.33189114928245544,0.9997784495353699,-0.004426698200404644,-0.6100073456764221,-0.31182241439819336,0.9998216032981873,0.08130347728729248,-0.6051931977272034,-0.1970399022102356,0.9996553063392639,-0.06679234653711319,-0.575420618057251,-0.1937873810529709,0.9995040893554688,0.02931196428835392,-0.5855060815811157,-0.2692583501338959,0.9997818470001221,-0.009869569912552834,-0.5552479028701782,-0.29449138045310974,0.9997977018356323,0.16693460941314697,-0.44614753127098083,-0.06742081046104431,0.9999663233757019,-0.13952790200710297,-0.5238704085350037,-0.026116615161299706,0.9999461770057678,0.2065911442041397,-0.22904255986213684,-0.026858437806367874,0.930563747882843,-0.1964017003774643,-0.23234887421131134,-0.06406152248382568,0.9700685739517212,0.2127130776643753,0.0025040917098522186,0.003817332675680518,0.9591262340545654,-0.18659132719039917,-0.036461833864450455,-0.1604667603969574,0.9819955229759216,0.20356853306293488,0.05668094754219055,0.011323940940201283,0.953489363193512,-0.1540488600730896,0.012171977199614048,-0.20945361256599426,0.9751148819923401,0.1687985062599182,0.06569754332304001,-0.013645843602716923,0.956684410572052,-0.10542809963226318,-0.018725724890828133,-0.22577451169490814,0.9742959141731262,0.2021734118461609,0.037205662578344345,-0.002936576260253787,0.9452871084213257,-0.16305015981197357,-0.0335577018558979,-0.17611540853977203,0.9655868411064148,0.09622638672590256,0.00452024769037962,0.026336168870329857,0.9999549984931946,-0.09336035698652267,-0.006986415013670921,-0.023972589522600174,0.9999527931213379,0.11479803919792175,0.3956759572029114,-0.02594037540256977,0.9401223063468933,-0.08930408954620361,0.31634554266929626,-0.05425528064370155,0.9533699154853821,0.13525763154029846,0.7062864303588867,0.1465214490890503,0.9399667382240295,-0.11833059042692184,0.6670855283737183,0.13104692101478577,0.9477657079696655,0.11510960012674332,0.7411798238754272,0.1679762303829193,0.69120192527771,-0.1219615638256073,0.6976532936096191,0.11012337356805801,0.75205397605896,0.11391407996416092,0.8004100918769836,0.1199854165315628,0.9160023927688599,-0.15517230331897736,0.7387855648994446,0.050622571259737015,0.9208347797393799
